lakename,lakeid,lake_number,lake_abbr_biocom,plotid,site,plot,zone,type,source,species,scientific_name,common_name,diameter,diameter_estimated,length,length_estimated,length_range_code,branchiness,decay,comment_code,comments
Vandercook Lake,VC,10,VC,10731,7,C,1,LOG,N,PIST,Pinus strobus ,white pine,32.2,0,882,0,3,0,4,0,
Vandercook Lake,VC,10,VC,10731,7,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11.1,0,350,0,2,1,1,0,
Vandercook Lake,VC,10,VC,10711,7,A,1,LOG,N,UNK,,unknown,40,0,1600,1,3,0,4,2,2 = measured to H2O(assume length estimated): LENGTH TO H20
Vandercook Lake,VC,10,VC,10711,7,A,1,LOG,N,POTR,Populus tremuloides ,quaking aspen,25,0,700,0,3,0,5,0,
Vandercook Lake,VC,10,VC,10711,7,A,1,LOG,N,UNK,,unknown,28.3,0,506,0,2,0,4,0,
Vandercook Lake,VC,10,VC,10651,6,E,1,STUMP,U,HARDWOOD,,hardwood,25.6,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10651,6,E,1,STUMP,U,QURU,Quercus rubra,northern red oak,29.2,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10651,6,E,1,STUMP,U,UNK,,unknown,29.5,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10631,6,C,1,STUMP,U,UNK,,unknown,16.4,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10631,6,C,1,STUMP,U,ACRU,Acer rubrum,red maple,22,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10631,6,C,1,STUMP,U,UNK,,unknown,39.4,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10611,6,A,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect: NO CWD >10cm dia
Vandercook Lake,VC,10,VC,10551,5,E,1,STUMP,U,BEPA,Betula papyrifera ,paper birch,29.7,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10531,5,C,1,STUMP,N,ACRU,Acer rubrum,red maple,17,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10451,4,E,1,STUMP,U,PIRE,Pinus resinosa ,red pine,12,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10451,4,E,1,STUMP,U,UNK,,unknown,30.5,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10451,4,E,1,LOG,N,UNK,,unknown,11,0,165,0,1,0,5,0,
Vandercook Lake,VC,10,VC,10451,4,E,1,LOG,N,CONIFER,,conifer,22,0,160,0,1,0,3,0,
Vandercook Lake,VC,10,VC,10431,4,C,1,STUMP,N,UNK,,unknown,10.2,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10431,4,C,1,SNAG,N,ACRU,Acer rubrum,red maple,10.9,0,,0,,2,,0,
Vandercook Lake,VC,10,VC,10431,4,C,1,LOG,N,UNK,,unknown,16,0,260,0,1,0,2,0,
Vandercook Lake,VC,10,VC,10431,4,C,1,LOG,N,UNK,,unknown,10.2,0,300,0,2,1,3,0,
Vandercook Lake,VC,10,VC,10431,4,C,1,LOG,N,UNK,,unknown,19.8,0,338,0,2,0,2,0,
Vandercook Lake,VC,10,VC,10411,4,A,1,STUMP,U,HARDWOOD,,hardwood,13,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10411,4,A,1,STUMP,U,BEPA,Betula papyrifera ,paper birch,16.5,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10411,4,A,1,LOG,U,UNK,,unknown,12.5,0,172,0,1,0,2,0,
Vandercook Lake,VC,10,VC,10351,3,E,1,STUMP,U,UNK,,unknown,19.1,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10351,3,E,1,SNAG,,ACRU,Acer rubrum,red maple,24,0,,0,,2,,0,
Vandercook Lake,VC,10,VC,10343,3,D,3,SNAG,N,BEPA,Betula papyrifera ,paper birch,5.3,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10343,3,D,3,LOG,N,BEPA,Betula papyrifera ,paper birch,12,0,255,0,1,0,5,0,
Vandercook Lake,VC,10,VC,10343,3,D,3,LOG,N,BEPA,Betula papyrifera ,paper birch,14,0,426,0,2,0,4,0,
Vandercook Lake,VC,10,VC,10331,3,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,11.7,0,,0,,0,3,0,
Vandercook Lake,VC,10,VC,10331,3,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,11.7,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10331,3,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,12.6,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10331,3,C,1,STUMP,U,QURU,Quercus rubra,northern red oak,16,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10331,3,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13,0,220,0,1,0,5,0,
Vandercook Lake,VC,10,VC,10331,3,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12,0,410,0,2,0,5,0,
Vandercook Lake,VC,10,VC,10312,3,A,2,STUMP,N,QURU,Quercus rubra,northern red oak,16.2,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10312,3,A,2,LOG,N,BEPA,Betula papyrifera ,paper birch,10,0,545,0,2,0,1,0,
Vandercook Lake,VC,10,VC,10251,2,E,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,28.2,0,,0,,0,,99,99=Misc note: SAME TREE AS NEXT LOG
Vandercook Lake,VC,10,VC,10251,2,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,25,0,243,0,1,0,4,99,99=Misc note: SAME TREE AS PREVIOUS STUMP
Vandercook Lake,VC,10,VC,10251,2,E,1,SNAG,N,ACRU,Acer rubrum,red maple,12.6,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10251,2,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11.6,0,287,0,1,0,4,0,
Vandercook Lake,VC,10,VC,10251,2,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15,0,270,0,1,0,4,0,
Vandercook Lake,VC,10,VC,10231,2,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,30,0,640,0,3,0,5,99,99=Misc note: SAME TREE AS NEXT STUMP
Vandercook Lake,VC,10,VC,10231,2,C,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,30,0,,0,,0,,99,99=Misc note: SAME TREE AS PREVIOUS LOG
Vandercook Lake,VC,10,VC,10231,2,C,1,STUMP,N,UNK,,unknown,17.8,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10231,2,C,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,34.7,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10231,2,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,24.5,0,219,0,1,0,4,0,
Vandercook Lake,VC,10,VC,10223,2,B,3,LOG,N,CONIFER,,conifer,14,0,156,0,1,0,4,0,
Vandercook Lake,VC,10,VC,10223,2,B,3,LOG,N,CONIFER,,conifer,35,0,800,0,3,0,,0,
Vandercook Lake,VC,10,VC,10212,2,A,2,SNAG,N,QURU,Quercus rubra,northern red oak,51.3,0,,0,,3,,0,
Vandercook Lake,VC,10,VC,10211,2,A,1,LOG,N,PIRE,Pinus resinosa ,red pine,40.5,0,570,1,2,3,3,2,2 = measured to H2O(assume length estimated): LENGTH TO H20
Vandercook Lake,VC,10,VC,10151,1,E,1,SNAG,N,ACRU,Acer rubrum,red maple,14.8,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10151,1,E,1,STUMP,B,ACRU,Acer rubrum,red maple,14.9,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10151,1,E,1,STUMP,N,CONIFER,,conifer,21.9,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10151,1,E,1,STUMP,N,CONIFER,,conifer,28,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10151,1,E,1,LOG,N,ACRU,Acer rubrum,red maple,12.5,0,273,0,1,0,1,0,
Vandercook Lake,VC,10,VC,10151,1,E,1,LOG,N,CONIFER,,conifer,18,0,759,0,3,1,3,0,
Vandercook Lake,VC,10,VC,10151,1,E,1,LOG,B,HARDWOOD,,hardwood,47.6,0,1397,0,3,0,2,0,
Vandercook Lake,VC,10,VC,10111,1,A,1,SNAG,N,HARDWOOD,,hardwood,12.9,0,,0,,2,,0,
Vandercook Lake,VC,10,VC,10111,1,A,1,STUMP,N,HARDWOOD,,hardwood,14.4,0,,0,,0,,0,
Vandercook Lake,VC,10,VC,10111,1,A,1,SNAG,N,PIST,Pinus strobus ,white pine,38.4,0,,0,,1,,0,
Vandercook Lake,VC,10,VC,10111,1,A,1,SNAG,N,PIRE,Pinus resinosa ,red pine,39.9,0,,0,,1,,0,
Vandercook Lake,VC,10,VC,10111,1,A,1,LOG,N,PIST,Pinus strobus ,white pine,19,0,297,0,1,3,2,0,
Vandercook Lake,VC,10,VC,10111,1,A,1,LOG,N,PIST,Pinus strobus ,white pine,30.3,0,1136,0,3,3,3,0,
Vandercook Lake,VC,10,VC,10111,1,A,1,LOG,U,PIST,Pinus strobus ,white pine,44,0,1538,0,3,1,4,0,
Tenderfoot Lake,TN,16,TN,16111,1,A,1,LOG,N,PIMA,Picea mariana ,black spruce,12,0,352,0,2,1,3,0,
Tenderfoot Lake,TN,16,TN,16111,1,A,1,STUMP,N,CONIFER,,conifer,11.6,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16111,1,A,1,LOG,N,CONIFER,,conifer,13,0,690,0,3,0,4,0,
Tenderfoot Lake,TN,16,TN,16111,1,A,1,STUMP,B,CONIFER,,conifer,18.3,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16111,1,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,10.4,0,240,0,1,0,2,0,
Tenderfoot Lake,TN,16,TN,16111,1,A,1,LOG,B,BEPA,Betula papyrifera ,paper birch,12,0,453,0,2,0,2,0,
Tenderfoot Lake,TN,16,TN,16111,1,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,20.8,0,462,0,2,0,3,0,
Tenderfoot Lake,TN,16,TN,16111,1,A,1,LOG,B,BEPA,Betula papyrifera ,paper birch,36.1,0,455,0,2,2,1,0,
Tenderfoot Lake,TN,16,TN,16111,1,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15,0,810,1,3,1,1,2,2 = measured to H2O(assume length estimated): TO WATER
Tenderfoot Lake,TN,16,TN,16111,1,A,1,LOG,B,BEPA,Betula papyrifera ,paper birch,25,0,388,1,2,0,2,2,2 = measured to H2O(assume length estimated): TO WATER
Tenderfoot Lake,TN,16,TN,16111,1,A,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,36.1,0,,1,,0,,2,2 = measured to H2O(assume length estimated): TO WATER
Tenderfoot Lake,TN,16,TN,16131,1,C,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,12,0,365,0,2,1,2,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,STUMP,N,THOC,Thuja occidentalis ,northern white cedar,12,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,STUMP,N,THOC,Thuja occidentalis ,northern white cedar,17,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,STUMP,N,CONIFER,,conifer,12.1,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,LOG,N,CONIFER,,conifer,24,0,278,1,1,2,3,2,2 = measured to H2O(assume length estimated): TO WATER
Tenderfoot Lake,TN,16,TN,16131,1,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,18,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,18.5,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,LOG,B,BEPA,Betula papyrifera ,paper birch,19.8,0,580,0,2,0,3,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,19.8,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,20.9,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,LOG,B,BEPA,Betula papyrifera ,paper birch,23.3,0,1620,0,3,1,2,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,LOG,B,BEPA,Betula papyrifera ,paper birch,24,0,450,0,2,0,2,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,26.2,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,LOG,B,BEPA,Betula papyrifera ,paper birch,26.5,0,1224,0,3,1,1,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,26.5,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,LOG,B,BEPA,Betula papyrifera ,paper birch,29.6,0,1300,0,3,0,1,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,LOG,B,BEPA,Betula papyrifera ,paper birch,34.9,0,2014,0,3,3,1,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,34.9,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,42,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16131,1,C,1,LOG,B,BEPA,Betula papyrifera ,paper birch,25.2,0,425,1,2,0,2,2,2 = measured to H2O(assume length estimated): TO WATER
Tenderfoot Lake,TN,16,TN,16151,1,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13,0,280,0,1,0,4,0,
Tenderfoot Lake,TN,16,TN,16151,1,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14,0,170,0,1,0,5,0,
Tenderfoot Lake,TN,16,TN,16151,1,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15,0,235,0,1,0,5,0,
Tenderfoot Lake,TN,16,TN,16151,1,E,1,LOG,B,BEPA,Betula papyrifera ,paper birch,33.8,0,2000,0,3,1,1,0,
Tenderfoot Lake,TN,16,TN,16151,1,E,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,33.8,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16211,2,A,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,23,0,903,0,3,0,4,0,
Tenderfoot Lake,TN,16,TN,16211,2,A,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,26,0,940,0,3,3,2,0,
Tenderfoot Lake,TN,16,TN,16211,2,A,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,37.6,0,1437,0,3,2,3,0,
Tenderfoot Lake,TN,16,TN,16211,2,A,1,SNAG,N,CONIFER,,conifer,14,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16211,2,A,1,LOG,N,CONIFER,,conifer,26.5,0,1279,0,3,0,3,0,
Tenderfoot Lake,TN,16,TN,16211,2,A,1,LOG,N,CONIFER,,conifer,34.1,0,1412,1,,2,3,0,
Tenderfoot Lake,TN,16,TN,16211,2,A,1,LOG,N,CONIFER,,conifer,35,0,1080,0,3,1,4,0,
Tenderfoot Lake,TN,16,TN,16231,2,C,1,SNAG,N,THOC,Thuja occidentalis ,northern white cedar,34.3,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16231,2,C,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,39,0,1473,0,3,2,4,0,
Tenderfoot Lake,TN,16,TN,16231,2,C,1,STUMP,N,THOC,Thuja occidentalis ,northern white cedar,39,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16251,2,E,1,LOG,N,UNK,,unknown,10,1,164,1,1,0,0,2,2 = measured to H2O(assume length estimated): SQUARE LOG (10 X 4) -  TO WATER
Tenderfoot Lake,TN,16,TN,16251,2,E,1,SNAG,N,THOC,Thuja occidentalis ,northern white cedar,40.8,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16251,2,E,1,LOG,N,CONIFER,,conifer,55,0,150,1,1,0,4,2,2 = measured to H2O(assume length estimated): WC -  TO WATER
Tenderfoot Lake,TN,16,TN,16251,2,E,1,SNAG,N,CONIFER,,conifer,38.9,0,,0,,0,,99,99=Misc note: RP?
Tenderfoot Lake,TN,16,TN,16251,2,E,1,SNAG,N,CONIFER,,conifer,49.8,0,,0,,0,,99,99=Misc note: RP?
Tenderfoot Lake,TN,16,TN,16311,3,A,1,STUMP,N,UNK,,unknown,24.4,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16311,3,A,1,LOG,N,UNK,,unknown,40,0,220,0,1,0,5,0,
Tenderfoot Lake,TN,16,TN,16311,3,A,1,STUMP,N,UNK,,unknown,54,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16311,3,A,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,11.8,0,732,0,3,0,4,0,
Tenderfoot Lake,TN,16,TN,16311,3,A,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,30.6,0,1080,0,3,1,3,0,
Tenderfoot Lake,TN,16,TN,16311,3,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,36,0,830,0,3,0,4,0,
Tenderfoot Lake,TN,16,TN,16331,3,C,1,LOG,N,UNK,,unknown,26,0,286,0,1,0,3,0,
Tenderfoot Lake,TN,16,TN,16331,3,C,1,LOG,,THOC,Thuja occidentalis ,northern white cedar,11.1,0,407,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16331,3,C,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,13.2,0,383,0,2,1,4,0,
Tenderfoot Lake,TN,16,TN,16331,3,C,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,23.4,0,235,0,1,0,4,0,
Tenderfoot Lake,TN,16,TN,16331,3,C,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,25,0,346,0,2,0,5,0,
Tenderfoot Lake,TN,16,TN,16331,3,C,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,34.5,0,556,0,2,1,4,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,STUMP,N,UNK,,unknown,11,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,STUMP,N,UNK,,unknown,13,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,STUMP,N,UNK,,unknown,16,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,STUMP,N,UNK,,unknown,19,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,STUMP,N,UNK,,unknown,30,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,LOG,B,UNK,,unknown,12.3,0,391,1,2,0,1,2,2 = measured to H2O(assume length estimated): TO WATER
Tenderfoot Lake,TN,16,TN,16351,3,E,1,STUMP,U,CONIFER,,conifer,24.2,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,10.2,0,330,0,2,1,2,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,14,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,LOG,U,BEPA,Betula papyrifera ,paper birch,16,0,349,0,2,0,3,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,21,0,185,0,1,0,4,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,LOG,U,BEPA,Betula papyrifera ,paper birch,23,0,681,0,3,0,4,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,LOG,U,BEPA,Betula papyrifera ,paper birch,20,0,714,0,3,0,1,9,9=mixed source(Cut marks on one end and beavertooth marks on the other): BEAVER CHEWED AND CUT WITH SAW
Tenderfoot Lake,TN,16,TN,16351,3,E,1,LOG,U,ABBA,Abies balsamea ,balsam fir,12.5,0,391,0,2,3,1,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,LOG,N,ABBA,Abies balsamea ,balsam fir,14,0,620,0,3,1,4,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,STUMP,N,ABBA,Abies balsamea ,balsam fir,14.9,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,STUMP,N,ABBA,Abies balsamea ,balsam fir,23.8,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16351,3,E,1,LOG,U,ABBA,Abies balsamea ,balsam fir,10.7,0,608,0,3,1,1,9,9=mixed source(Cut marks on one end and beavertooth marks on the other): CUT
Tenderfoot Lake,TN,16,TN,16351,3,E,1,LOG,U,ABBA,Abies balsamea ,balsam fir,15.2,0,1075,0,3,3,1,99,99=Misc note: WT
Tenderfoot Lake,TN,16,TN,16411,4,A,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,18,0,155,0,1,0,2,0,
Tenderfoot Lake,TN,16,TN,16411,4,A,1,SNAG,N,TSCA,Tsuga canadensis ,eastern hemlock,25.9,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16411,4,A,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,28,0,620,0,3,1,2,0,
Tenderfoot Lake,TN,16,TN,16411,4,A,1,SNAG,N,TSCA,Tsuga canadensis ,eastern hemlock,58,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16411,4,A,1,SNAG,N,TSCA,Tsuga canadensis ,eastern hemlock,75.2,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16411,4,A,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,61.6,0,1698,1,3,3,2,2,2 = measured to H2O(assume length estimated): TO WATER
Tenderfoot Lake,TN,16,TN,16411,4,A,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,13.4,0,896,0,3,0,2,0,
Tenderfoot Lake,TN,16,TN,16411,4,A,1,STUMP,N,THOC,Thuja occidentalis ,northern white cedar,28,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16412,4,A,2,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,12,0,205,0,1,0,3,0,
Tenderfoot Lake,TN,16,TN,16412,4,A,2,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,15,0,850,0,3,0,5,0,
Tenderfoot Lake,TN,16,TN,16412,4,A,2,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,43,0,1021,0,3,0,4,0,
Tenderfoot Lake,TN,16,TN,16412,4,A,2,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,44.8,0,204,0,1,0,3,0,
Tenderfoot Lake,TN,16,TN,16412,4,A,2,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,44.8,0,1164,0,3,0,3,0,
Tenderfoot Lake,TN,16,TN,16412,4,A,2,STUMP,N,TSCA,Tsuga canadensis ,eastern hemlock,47.2,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16412,4,A,2,SNAG,N,TSCA,Tsuga canadensis ,eastern hemlock,76.5,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16412,4,A,2,LOG,N,BEAL,Betula alleghaniensis ,yellow birch,15,0,1005,0,3,3,2,0,
Tenderfoot Lake,TN,16,TN,16431,4,C,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,28,0,240,0,1,0,5,0,
Tenderfoot Lake,TN,16,TN,16431,4,C,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,34.8,0,985,0,3,0,5,0,
Tenderfoot Lake,TN,16,TN,16431,4,C,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,17.8,0,630,0,3,1,3,0,
Tenderfoot Lake,TN,16,TN,16431,4,C,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,20,0,220,1,1,0,3,2,2 = measured to H2O(assume length estimated): TO WATER
Tenderfoot Lake,TN,16,TN,16431,4,C,1,LOG,N,BEAL,Betula alleghaniensis ,yellow birch,28,0,1044,0,3,1,3,0,
Tenderfoot Lake,TN,16,TN,16431,4,C,1,SNAG,N,BEAL,Betula alleghaniensis ,yellow birch,30.1,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16443,4,D,3,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,29,0,233,0,1,0,5,0,
Tenderfoot Lake,TN,16,TN,16443,4,D,3,STUMP,N,TSCA,Tsuga canadensis ,eastern hemlock,41.4,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16443,4,D,3,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,47,0,1661,0,3,1,5,0,
Tenderfoot Lake,TN,16,TN,16443,4,D,3,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,82,0,362,0,2,0,5,0,
Tenderfoot Lake,TN,16,TN,16443,4,D,3,LOG,N,CONIFER,,conifer,30.9,0,1509,0,3,0,3,0,
Tenderfoot Lake,TN,16,TN,16443,4,D,3,LOG,N,BEAL,Betula alleghaniensis ,yellow birch,20,0,364,0,2,0,4,0,
Tenderfoot Lake,TN,16,TN,16443,4,D,3,LOG,N,BEAL,Betula alleghaniensis ,yellow birch,22,0,312,0,2,0,3,0,
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,22,0,394,0,2,0,4,0,
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,TSCA,Tsuga canadensis ,eastern hemlock,42,0,380,0,2,0,4,0,
Tenderfoot Lake,TN,16,TN,16451,4,E,1,STUMP,N,TSCA,Tsuga canadensis ,eastern hemlock,55,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16451,4,E,1,STUMP,N,TSCA,Tsuga canadensis ,eastern hemlock,59,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,13.2,0,470,0,2,0,4,0,
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,16.4,0,1028,0,3,0,2,0,
Tenderfoot Lake,TN,16,TN,16451,4,E,1,STUMP,N,THOC,Thuja occidentalis ,northern white cedar,20,0,,0,,0,,0,
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,22.7,0,574,0,2,2,1,0,
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,20,0,560,0,2,0,4,2,2 = measured to H2O(assume length estimated): TO WATER
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,28,0,626,1,3,1,2,2,2 = measured to H2O(assume length estimated): TO WATER
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,THOC,Thuja occidentalis ,northern white cedar,17,0,780,0,3,,5,99,99=Misc note: 2 SPLIT
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,BEAL,Betula alleghaniensis ,yellow birch,13,0,329,0,2,0,2,0,
Tenderfoot Lake,TN,16,TN,16451,4,E,1,LOG,N,BEAL,Betula alleghaniensis ,yellow birch,24,0,560,0,2,0,3,0,
Tenderfoot Lake,TN,16,TN,16511,5,A,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect
Tenderfoot Lake,TN,16,TN,16531,5,C,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect
Tenderfoot Lake,TN,16,TN,16551,5,E,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect
